,metric,step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,importance
1611,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.00017018306967488928
169,cosine,sentence_to_doc,get_tokens,get_token_text,get_characters,get_3grams,,,,0.00016992506464314462
819,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,,,,0.00016990999185045863
1027,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,,,,0.00016972186222201442
586,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,,0.00016949581226414912
179,manhattan,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,,,,,0.00016947969362982965
158,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_4grams,,,,0.0001688564832433295
190,euclidean,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,get_4grams,,,,0.0001687751794191678
653,cosine,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,0.00016851223126505873
1759,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,0.00016817688059903935
1483,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,0.00016773291574386062
281,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_3grams,,,,0.00016716540125732486
93,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_4grams,,,,,0.00016676533645029032
570,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_3grams,,,,0.00016599331113054764
1763,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00016577381732491565
1500,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,0.00016574615797610744
713,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.00016569979430241117
670,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,get_4grams,,,0.00016356634644173936
56,jaccard,sentence_to_doc,get_tokens,get_synsets,get_3grams,,,,,0.0001635251310472586
1188,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_2grams,,,0.0001635181960017003
436,jaccard,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_2grams,,,,0.00016350876565897023
39,manhattan,sentence_to_doc,get_tokens,get_token_text,get_2grams,,,,,0.00016251706735902706
28,jaccard,sentence_to_doc,get_tokens,lemmatize_tokens,get_4grams,,,,,0.0001625112719489688
269,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_4grams,,,,0.00016249236869334552
82,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,,,,,,0.00016247707676957893
1082,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.00016223532920408998
578,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,,,,0.00016218430304186033
1463,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,0.00016162536140609696
635,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_characters,get_3grams,,,0.0001603350898862011
848,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,,,,0.00015983736280860593
154,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_3grams,,,,0.00015895916498284804
1760,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.0001585263428287524
66,euclidean,sentence_to_doc,chunk_NEs,get_pos_tags,,,,,,0.00015850823651044943
1241,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.0001576093036750758
362,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_characters,get_3grams,,,,0.00015716644007691526
872,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.00015677849580997754
479,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_4grams,,,,0.00015677101748111206
591,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,,0.00015670096499851029
1493,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,,0.0001566814092728841
857,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,get_3grams,,,0.0001559861386946803
1619,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.0001557739889448651
88,jaccard,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_3grams,,,,,0.00015523281119517266
963,manhattan,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,,,,0.0001548731935109479
215,manhattan,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_2grams,,,,0.00015423165744697412
855,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,get_2grams,,,0.00015406836720968984
463,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,get_4grams,,,,0.0001539744977882773
878,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_4grams,,,0.00015351785929137144
408,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_3grams,,,,0.00015292589687534538
1315,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,0.0001523974663218772
27,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,get_3grams,,,,,0.00015216177114666163
412,jaccard,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_4grams,,,,0.0001521205640381921
50,euclidean,sentence_to_doc,get_tokens,get_synsets,,,,,,0.00014916228730846434
216,jaccard,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_3grams,,,,0.00014794783092732426
6,euclidean,sentence_to_doc,get_tokens,get_pos_tags,get_2grams,,,,,0.00014779432913697294
413,cosine,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_4grams,,,,0.00014710570001568837
1331,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00014700799444235867
507,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_3grams,,,,0.00014700112282965165
1229,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_4grams,,,0.00014690594245321144
122,euclidean,sentence_to_doc,chunk_NEs,get_synsets,get_3grams,,,,,0.00014669751485694538
74,euclidean,sentence_to_doc,chunk_NEs,get_pos_tags,get_3grams,,,,,0.0001465243525688986
1602,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,0.0001464963754339523
1645,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,0.0001454216370527914
1232,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,,,,0.00014524191365713975
686,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_4grams,,,0.00014522558361384802
676,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_2grams,,,0.00014446380065356296
829,cosine,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_4grams,,,0.00014439343987875426
176,jaccard,sentence_to_doc,get_tokens,get_token_text,remove_non_alnum,,,,,0.0001442935713872828
639,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_characters,get_4grams,,,0.00014406135993889088
1020,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,0.00014396203707871055
14,euclidean,sentence_to_doc,get_tokens,get_pos_tags,get_4grams,,,,,0.00014376059434903014
104,jaccard,sentence_to_doc,chunk_NEs,get_token_text,get_3grams,,,,,0.00014358737430548646
1788,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,0.00014304803988935777
1086,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,0.0001430314414034085
1223,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_2grams,,,0.00014247237547306533
130,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_characters,,,,,0.00014176947135603925
1631,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,0.00014162356485298162
409,cosine,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_3grams,,,,0.00014147582876295443
376,jaccard,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_3grams,,,,0.00014125304241887357
1220,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_2grams,,,0.00014108693594758347
1627,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,0.00014098540980813585
47,manhattan,sentence_to_doc,get_tokens,get_token_text,get_4grams,,,,,0.00014085183952439209
138,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_characters,get_3grams,,,,0.00014063662639417308
1034,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_3grams,,,0.0001406349572441717
1622,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,0.00013959698806068123
59,manhattan,sentence_to_doc,get_tokens,get_synsets,get_3grams,,,,,0.0001391023229194941
40,jaccard,sentence_to_doc,get_tokens,get_token_text,get_3grams,,,,,0.00013904740506922764
1237,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_2grams,,,0.00013858893770085138
644,jaccard,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.0001385804969158128
1081,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.0001384329694807043
1459,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,0.00013827497566793896
1330,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00013804512530710865
75,manhattan,sentence_to_doc,chunk_NEs,get_pos_tags,get_3grams,,,,,0.00013794952181152363
125,cosine,sentence_to_doc,chunk_NEs,get_synsets,get_4grams,,,,,0.0001375732563936274
816,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,,,,0.00013731967918359321
1343,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,0.0001370653017756808
252,jaccard,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_4grams,,,,0.00013655865290505625
370,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,,,,,0.00013654291424532687
264,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_3grams,,,,0.0001360058275786542
1775,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,0.00013598596349420982
87,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_2grams,,,,,0.0001357179483442451
962,euclidean,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,,,,0.00013565350170901408
1776,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,,,0.00013538581868029686
86,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_2grams,,,,,0.00013451505455569412
1357,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,0.00013415081735989522
1464,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.00013326793597683131
970,euclidean,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_3grams,,,0.00013293477563219305
278,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_2grams,,,,0.00013273550189758578
1350,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,,0.00013264081840828022
1080,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_3grams,,,0.00013256630868791676
679,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_2grams,,,0.00013211197816425914
690,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_characters,,,,0.00013210771110513462
486,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_2grams,,,,0.0001320586179011837
1342,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,0.00013201914022018164
105,cosine,sentence_to_doc,chunk_NEs,get_token_text,get_3grams,,,,,0.00013177238465442395
587,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,,0.00013165594453778243
1221,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_2grams,,,0.00013163879853154246
702,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_characters,get_4grams,,,0.00013120073743513083
1210,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_3grams,,,0.0001310794129748669
51,manhattan,sentence_to_doc,get_tokens,get_synsets,,,,,,0.00013080689799266186
1152,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,,,,0.00013056336013955405
1156,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,,0.00013009789793032701
1167,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,,0.0001295676892740304
488,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_3grams,,,,0.00012904129866856266
852,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,get_2grams,,,0.0001290181865011866
646,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.00012857919691128974
1476,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,0.0001278396873096557
1474,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00012742510994766414
381,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_4grams,,,,0.00012728866263157993
365,cosine,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_characters,get_4grams,,,,0.0001271011296423054
434,euclidean,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,,,,,0.00012709289427702102
634,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_characters,get_3grams,,,0.0001269635320706807
1632,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,,,0.00012655241983769604
553,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_3grams,,,,0.00012646558085573878
90,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_3grams,,,,,0.0001264325337171997
1014,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.0001264188706418246
1784,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,0.00012627975044095856
366,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_characters,get_4grams,,,,0.0001262471730582555
1012,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.00012599387146372662
971,manhattan,sentence_to_doc,chunk_NEs,get_token_text,remove_non_alnum,get_characters,get_3grams,,,0.00012596677124205105
287,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_4grams,,,,0.00012550166566379368
719,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,0.0001250036153960217
99,manhattan,sentence_to_doc,chunk_NEs,get_token_text,,,,,,0.0001246820010366185
951,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,,0.00012456596687269487
1475,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,0.00012454519031739565
262,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_2grams,,,,0.00012425147141928485
1193,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_3grams,,,0.00012379319073158924
1224,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_3grams,,,0.00012337099663243902
847,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_4grams,,,0.00012284493564815825
280,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_3grams,,,,0.00012277945536807297
1153,cosine,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,,,,0.00012275316526310796
515,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_pos_tags,,,,,0.00012226979872374393
861,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_characters,get_4grams,,,0.00012191826505774362
1491,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_characters,,,0.00012182321772586216
1755,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.00012177298042680162
1173,cosine,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,0.0001217469708375712
2,euclidean,sentence_to_doc,get_tokens,get_pos_tags,,,,,,0.00012168798594903817
304,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,,,,,0.00012139655170912016
1355,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,0.00012134390321192286
538,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_3grams,,,,0.00012118168299860805
331,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_3grams,,,,0.0001211388515673663
798,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,get_4grams,,,0.00012097869123231338
1496,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,0.00012082476935244321
1323,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,0.00012018186969949003
1778,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,,,0.00011988196120612769
54,euclidean,sentence_to_doc,get_tokens,get_synsets,get_2grams,,,,,0.00011922655175052155
828,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_4grams,,,0.00011867742737044287
1747,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,0.00011753724193397372
489,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_3grams,,,,0.00011647124510994854
